figure,specimen,row_px1200,x_pt,y_pt,run_width_px,slip_in,load_kips
Fig. 3.17,HASAA-06ST,1051,326.45,468.09,1441,0.31141,34.766
Fig. 3.17,HASAA-06ST,1052,277.19,468.15,79,0.20378,34.748
Fig. 3.17,HASAA-06ST,1053,277.19,468.21,89,0.20378,34.73
Fig. 3.17,HASAA-06ST,1054,277.16,468.27,96,0.20372,34.712
Fig. 3.17,HASAA-06ST,1055,277.19,468.33,101,0.20378,34.693
Fig. 3.17,HASAA-06ST,1056,277.16,468.39,106,0.20372,34.675
Fig. 3.17,HASAA-06ST,1057,277.16,468.45,110,0.20372,34.657
Fig. 3.17,HASAA-06ST,1058,277.19,468.51,113,0.20378,34.638
Fig. 3.17,HASAA-06ST,1059,277.19,468.57,117,0.20378,34.62
Fig. 3.17,HASAA-06ST,1060,322.52,468.63,1632,0.30282,34.602
Fig. 3.17,HASAA-06ST,1061,322.55,468.69,1635,0.30289,34.584
Fig. 3.17,HASAA-06ST,1062,322.55,468.75,1637,0.30289,34.565
Fig. 3.17,HASAA-06ST,1063,322.31,468.81,1647,0.30237,34.547
Fig. 3.17,HASAA-06ST,1064,322.19,468.87,1653,0.3021,34.529
Fig. 3.17,HASAA-06ST,1065,322.13,468.93,1659,0.30197,34.511
Fig. 3.17,HASAA-06ST,1066,322.07,468.99,1663,0.30184,34.492
Fig. 3.17,HASAA-06ST,1067,322.04,469.05,1666,0.30178,34.474
Fig. 3.17,HASAA-06ST,1068,322.01,469.11,1669,0.30171,34.456
Fig. 3.17,HASAA-06ST,1069,321.98,469.17,1672,0.30164,34.438
Fig. 3.17,HASAA-06ST,1070,321.95,469.23,1675,0.30158,34.419
Fig. 3.17,HASAA-06ST,1071,321.95,469.29,1677,0.30158,34.401
Fig. 3.17,HASAA-06ST,1072,321.92,469.35,1680,0.30151,34.383
Fig. 3.17,HASAA-06ST,1073,321.95,469.41,1683,0.30158,34.365
Fig. 3.17,HASAA-06ST,1074,321.74,469.47,1694,0.30112,34.346
Fig. 3.17,HASAA-06ST,1075,321.65,469.53,1701,0.30092,34.328
Fig. 3.17,HASAA-06ST,1076,321.59,469.59,1707,0.30079,34.31
Fig. 3.17,HASAA-06ST,1077,321.59,469.65,1711,0.30079,34.292
Fig. 3.17,HASAA-06ST,1078,321.56,469.71,1716,0.30073,34.273
Fig. 3.17,HASAA-06ST,1079,321.56,469.77,1720,0.30073,34.255
Fig. 3.17,HASAA-06ST,1080,321.56,469.83,1724,0.30073,34.237
Fig. 3.17,HASAA-06ST,1081,321.59,469.89,1727,0.30079,34.219
Fig. 3.17,HASAA-06ST,1082,321.59,469.95,1731,0.30079,34.2
Fig. 3.17,HASAA-06ST,1083,321.62,470.01,1734,0.30086,34.182
Fig. 3.17,HASAA-06ST,1084,267.47,470.07,57,0.18255,34.164
Fig. 3.17,HASAA-06ST,1085,319.91,470.13,1815,0.29712,34.146
Fig. 3.17,HASAA-06ST,1086,319.88,470.19,1822,0.29706,34.127
Fig. 3.17,HASAA-06ST,1087,319.91,470.25,1827,0.29712,34.109
Fig. 3.17,HASAA-06ST,1088,319.88,470.31,1832,0.29706,34.091
Fig. 3.17,HASAA-06ST,1089,319.88,470.37,1836,0.29706,34.073
Fig. 3.17,HASAA-06ST,1090,319.91,470.43,1839,0.29712,34.054
Fig. 3.17,HASAA-06ST,1091,319.91,470.49,1843,0.29712,34.036
Fig. 3.17,HASAA-06ST,1092,319.94,470.55,1848,0.29719,34.018
Fig. 3.17,HASAA-06ST,1093,319.97,470.61,1851,0.29725,34.0
Fig. 3.17,HASAA-06ST,1094,320.0,470.67,1854,0.29732,33.981
Fig. 3.17,HASAA-06ST,1095,319.13,470.73,1887,0.29542,33.963
Fig. 3.17,HASAA-06ST,1096,319.04,470.79,1894,0.29522,33.945
Fig. 3.17,HASAA-06ST,1097,319.01,470.85,1901,0.29516,33.927
Fig. 3.17,HASAA-06ST,1098,319.01,470.91,1905,0.29516,33.908
Fig. 3.17,HASAA-06ST,1099,319.01,470.97,1909,0.29516,33.89
Fig. 3.17,HASAA-06ST,1100,319.01,471.03,1913,0.29516,33.872
Fig. 3.17,HASAA-06ST,1101,319.01,471.09,1917,0.29516,33.854
Fig. 3.17,HASAA-06ST,1102,318.98,471.15,1920,0.29509,33.835
Fig. 3.17,HASAA-06ST,1103,319.01,471.21,1923,0.29516,33.817
Fig. 3.17,HASAA-06ST,1104,318.98,471.27,1926,0.29509,33.799
Fig. 3.17,HASAA-06ST,1105,318.98,471.33,1928,0.29509,33.781
Fig. 3.17,HASAA-06ST,1106,292.16,471.39,1074,0.23649,33.762
Fig. 3.17,HASAA-06ST,1107,291.98,471.45,1078,0.2361,33.744
Fig. 3.17,HASAA-06ST,1108,291.8,471.51,1080,0.23571,33.726
Fig. 3.17,HASAA-06ST,1109,291.68,471.57,1082,0.23544,33.707
Fig. 3.17,HASAA-06ST,1110,291.56,471.63,1082,0.23518,33.689
Fig. 3.17,HASAA-06ST,1111,291.44,471.69,1082,0.23492,33.671
Fig. 3.17,HASAA-06ST,1112,291.32,471.75,1082,0.23466,33.653
Fig. 3.17,HASAA-06ST,1113,291.2,471.81,1082,0.23439,33.634
Fig. 3.17,HASAA-06ST,1114,291.08,471.87,1080,0.23413,33.616
Fig. 3.17,HASAA-06ST,1115,290.9,471.93,1078,0.23374,33.598
Fig. 3.17,HASAA-06ST,1116,290.72,471.99,1074,0.23335,33.58
Fig. 3.17,HASAA-06ST,1117,283.7,472.05,878,0.21801,33.561
Fig. 3.17,HASAA-06ST,1118,283.52,472.11,882,0.21762,33.543
Fig. 3.17,HASAA-06ST,1119,283.37,472.17,885,0.21729,33.525
Fig. 3.17,HASAA-06ST,1120,283.22,472.23,886,0.21696,33.507
Fig. 3.17,HASAA-06ST,1121,283.13,472.29,887,0.21676,33.488
Fig. 3.17,HASAA-06ST,1122,283.01,472.35,887,0.2165,33.47
Fig. 3.17,HASAA-06ST,1123,282.89,472.41,887,0.21624,33.452
Fig. 3.17,HASAA-06ST,1124,282.77,472.47,887,0.21598,33.434
Fig. 3.17,HASAA-06ST,1125,282.65,472.53,885,0.21571,33.415
Fig. 3.17,HASAA-06ST,1126,282.5,472.59,884,0.21539,33.397
Fig. 3.17,HASAA-06ST,1127,282.32,472.65,880,0.21499,33.379
Fig. 3.17,HASAA-06ST,1128,275.81,472.71,665,0.20077,33.361
Fig. 3.17,HASAA-06ST,1129,275.72,472.77,666,0.20057,33.342
Fig. 3.17,HASAA-06ST,1130,275.54,472.83,668,0.20018,33.324
Fig. 3.17,HASAA-06ST,1131,275.45,472.89,669,0.19998,33.306
Fig. 3.17,HASAA-06ST,1132,275.33,472.95,669,0.19972,33.288
Fig. 3.17,HASAA-06ST,1133,275.21,473.01,669,0.19946,33.269
Fig. 3.17,HASAA-06ST,1134,275.06,473.07,668,0.19913,33.251
Fig. 3.17,HASAA-06ST,1135,274.94,473.13,668,0.19887,33.233
Fig. 3.17,HASAA-06ST,1136,274.79,473.19,665,0.19854,33.215
Fig. 3.17,HASAA-06ST,1137,274.58,473.25,662,0.19808,33.196
Fig. 3.17,HASAA-06ST,1138,270.44,473.31,544,0.18904,33.178
Fig. 3.17,HASAA-06ST,1139,270.26,473.37,548,0.18864,33.16
Fig. 3.17,HASAA-06ST,1140,270.11,473.43,551,0.18832,33.142
Fig. 3.17,HASAA-06ST,1141,270.02,473.49,552,0.18812,33.123
Fig. 3.17,HASAA-06ST,1142,269.93,473.55,555,0.18792,33.105
Fig. 3.17,HASAA-06ST,1143,269.84,473.61,556,0.18773,33.087
Fig. 3.17,HASAA-06ST,1144,269.78,473.67,556,0.18759,33.069
Fig. 3.17,HASAA-06ST,1145,269.69,473.73,557,0.1874,33.05
Fig. 3.17,HASAA-06ST,1146,269.6,473.79,558,0.1872,33.032
Fig. 3.17,HASAA-06ST,1147,269.54,473.85,558,0.18707,33.014
Fig. 3.17,HASAA-06ST,1148,269.48,473.91,558,0.18694,32.996
Fig. 3.17,HASAA-06ST,1149,264.59,473.97,415,0.17626,32.977
Fig. 3.17,HASAA-06ST,1150,264.41,474.03,419,0.17586,32.959
Fig. 3.17,HASAA-06ST,1151,264.29,474.09,421,0.1756,32.941
Fig. 3.17,HASAA-06ST,1152,264.14,474.15,422,0.17527,32.923
Fig. 3.17,HASAA-06ST,1153,264.02,474.21,422,0.17501,32.904
Fig. 3.17,HASAA-06ST,1154,263.93,474.27,423,0.17481,32.886
Fig. 3.17,HASAA-06ST,1155,263.78,474.33,422,0.17449,32.868
Fig. 3.17,HASAA-06ST,1156,263.66,474.39,422,0.17422,32.85
Fig. 3.17,HASAA-06ST,1157,263.54,474.45,420,0.17396,32.831
Fig. 3.17,HASAA-06ST,1158,263.39,474.51,419,0.17363,32.813
Fig. 3.17,HASAA-06ST,1159,263.21,474.57,415,0.17324,32.795
Fig. 3.17,HASAA-06ST,1160,262.58,474.63,396,0.17186,32.777
Fig. 3.17,HASAA-06ST,1161,262.52,474.69,396,0.17173,32.758
Fig. 3.17,HASAA-06ST,1162,262.43,474.75,395,0.17154,32.74
Fig. 3.17,HASAA-06ST,1163,262.37,474.81,395,0.17141,32.722
Fig. 3.17,HASAA-06ST,1164,262.28,474.87,394,0.17121,32.703
Fig. 3.17,HASAA-06ST,1165,262.19,474.93,393,0.17101,32.685
Fig. 3.17,HASAA-06ST,1166,262.1,474.99,392,0.17082,32.667
Fig. 3.17,HASAA-06ST,1167,262.01,475.05,391,0.17062,32.649
Fig. 3.17,HASAA-06ST,1168,261.92,475.11,388,0.17042,32.63
Fig. 3.17,HASAA-06ST,1169,261.77,475.17,387,0.17009,32.612
Fig. 3.17,HASAA-06ST,1170,261.65,475.23,385,0.16983,32.594
Fig. 3.17,HASAA-06ST,1171,261.59,475.29,385,0.1697,32.576
Fig. 3.17,HASAA-06ST,1172,261.53,475.35,385,0.16957,32.557
Fig. 3.17,HASAA-06ST,1173,261.47,475.41,385,0.16944,32.539
Fig. 3.17,HASAA-06ST,1174,261.41,475.47,385,0.16931,32.521
Fig. 3.17,HASAA-06ST,1175,261.38,475.53,386,0.16924,32.503
Fig. 3.17,HASAA-06ST,1176,261.35,475.59,387,0.16918,32.484
Fig. 3.17,HASAA-06ST,1177,261.32,475.65,388,0.16911,32.466
Fig. 3.17,HASAA-06ST,1178,261.29,475.71,389,0.16905,32.448
Fig. 3.17,HASAA-06ST,1179,261.29,475.77,389,0.16905,32.43
Fig. 3.17,HASAA-06ST,1180,261.23,475.83,391,0.16891,32.411
Fig. 3.17,HASAA-06ST,1181,261.2,475.89,392,0.16885,32.393
Fig. 3.17,HASAA-06ST,1182,247.7,475.95,46,0.13935,32.375
Fig. 3.17,HASAA-06ST,1183,259.46,476.01,448,0.16505,32.357
Fig. 3.17,HASAA-06ST,1184,259.34,476.07,452,0.16478,32.338
Fig. 3.17,HASAA-06ST,1185,259.25,476.13,455,0.16459,32.32
Fig. 3.17,HASAA-06ST,1186,259.19,476.19,457,0.16446,32.302
Fig. 3.17,HASAA-06ST,1187,259.13,476.25,459,0.16433,32.284
Fig. 3.17,HASAA-06ST,1188,259.04,476.31,460,0.16413,32.265
Fig. 3.17,HASAA-06ST,1189,259.01,476.37,461,0.16406,32.247
Fig. 3.17,HASAA-06ST,1190,258.95,476.43,463,0.16393,32.229
Fig. 3.17,HASAA-06ST,1191,258.92,476.49,464,0.16387,32.211
Fig. 3.17,HASAA-06ST,1192,254.48,476.55,320,0.15417,32.192
Fig. 3.17,HASAA-06ST,1193,254.39,476.61,321,0.15397,32.174
Fig. 3.17,HASAA-06ST,1194,254.24,476.67,322,0.15364,32.156
Fig. 3.17,HASAA-06ST,1195,254.12,476.73,324,0.15338,32.138
Fig. 3.17,HASAA-06ST,1196,254.0,476.79,324,0.15312,32.119
Fig. 3.17,HASAA-06ST,1197,253.88,476.85,324,0.15286,32.101
Fig. 3.17,HASAA-06ST,1198,253.76,476.91,324,0.15259,32.083
Fig. 3.17,HASAA-06ST,1199,253.64,476.97,324,0.15233,32.065
Fig. 3.17,HASAA-06ST,1200,253.52,477.03,322,0.15207,32.046
Fig. 3.17,HASAA-06ST,1201,253.37,477.09,321,0.15174,32.028
Fig. 3.17,HASAA-06ST,1202,253.19,477.15,317,0.15135,32.01
Fig. 3.17,HASAA-06ST,1203,252.29,477.21,307,0.14938,31.992
Fig. 3.17,HASAA-06ST,1204,252.11,477.27,311,0.14899,31.973
Fig. 3.17,HASAA-06ST,1205,251.93,477.33,313,0.1486,31.955
Fig. 3.17,HASAA-06ST,1206,251.84,477.39,314,0.1484,31.937
Fig. 3.17,HASAA-06ST,1207,251.69,477.45,315,0.14807,31.919
Fig. 3.17,HASAA-06ST,1208,251.57,477.51,315,0.14781,31.9
Fig. 3.17,HASAA-06ST,1209,251.48,477.57,314,0.14761,31.882
Fig. 3.17,HASAA-06ST,1210,251.36,477.63,314,0.14735,31.864
Fig. 3.17,HASAA-06ST,1211,251.21,477.69,313,0.14702,31.846
Fig. 3.17,HASAA-06ST,1212,251.09,477.75,311,0.14676,31.827
Fig. 3.17,HASAA-06ST,1213,250.91,477.81,307,0.14637,31.809
Fig. 3.17,HASAA-06ST,1214,250.25,477.87,289,0.14492,31.791
Fig. 3.17,HASAA-06ST,1215,250.16,477.93,290,0.14473,31.772
Fig. 3.17,HASAA-06ST,1216,250.01,477.99,291,0.1444,31.754
Fig. 3.17,HASAA-06ST,1217,249.89,478.05,293,0.14414,31.736
Fig. 3.17,HASAA-06ST,1218,249.77,478.11,293,0.14388,31.718
Fig. 3.17,HASAA-06ST,1219,249.65,478.17,293,0.14361,31.699
Fig. 3.17,HASAA-06ST,1220,249.53,478.23,293,0.14335,31.681
Fig. 3.17,HASAA-06ST,1221,249.44,478.29,292,0.14315,31.663
Fig. 3.17,HASAA-06ST,1222,249.29,478.35,291,0.14283,31.645
Fig. 3.17,HASAA-06ST,1223,249.17,478.41,289,0.14256,31.626
Fig. 3.17,HASAA-06ST,1224,249.02,478.47,286,0.14224,31.608
Fig. 3.17,HASAA-06ST,1225,248.93,478.53,287,0.14204,31.59
Fig. 3.17,HASAA-06ST,1226,248.84,478.59,288,0.14184,31.572
Fig. 3.17,HASAA-06ST,1227,248.66,478.65,290,0.14145,31.553
Fig. 3.17,HASAA-06ST,1228,248.57,478.71,291,0.14125,31.535
Fig. 3.17,HASAA-06ST,1229,248.42,478.77,292,0.14093,31.517
Fig. 3.17,HASAA-06ST,1230,248.3,478.83,292,0.14066,31.499
Fig. 3.17,HASAA-06ST,1231,248.18,478.89,292,0.1404,31.48
Fig. 3.17,HASAA-06ST,1232,248.09,478.95,291,0.14021,31.462
Fig. 3.17,HASAA-06ST,1233,247.94,479.01,290,0.13988,31.444
Fig. 3.17,HASAA-06ST,1234,247.82,479.07,288,0.13962,31.426
Fig. 3.17,HASAA-06ST,1235,247.7,479.13,288,0.13935,31.407
Fig. 3.17,HASAA-06ST,1236,247.4,479.19,296,0.1387,31.389
Fig. 3.17,HASAA-06ST,1237,247.19,479.25,299,0.13824,31.371
Fig. 3.17,HASAA-06ST,1238,247.07,479.31,301,0.13798,31.353
Fig. 3.17,HASAA-06ST,1239,246.92,479.37,302,0.13765,31.334
Fig. 3.17,HASAA-06ST,1240,246.8,479.43,302,0.13739,31.316
Fig. 3.17,HASAA-06ST,1241,246.68,479.49,302,0.13712,31.298
Fig. 3.17,HASAA-06ST,1242,246.56,479.55,302,0.13686,31.28
Fig. 3.17,HASAA-06ST,1243,246.41,479.61,301,0.13653,31.261
Fig. 3.17,HASAA-06ST,1244,246.29,479.67,299,0.13627,31.243
Fig. 3.17,HASAA-06ST,1245,246.08,479.73,296,0.13581,31.225
Fig. 3.17,HASAA-06ST,1246,245.75,479.79,287,0.13509,31.207
Fig. 3.17,HASAA-06ST,1247,245.63,479.85,289,0.13483,31.188
Fig. 3.17,HASAA-06ST,1248,245.48,479.91,292,0.1345,31.17
Fig. 3.17,HASAA-06ST,1249,245.39,479.97,293,0.13431,31.152
Fig. 3.17,HASAA-06ST,1250,245.27,480.03,295,0.13404,31.134
Fig. 3.17,HASAA-06ST,1251,245.21,480.09,297,0.13391,31.115
Fig. 3.17,HASAA-06ST,1252,245.15,480.15,297,0.13378,31.097
Fig. 3.17,HASAA-06ST,1253,245.06,480.21,298,0.13359,31.079
Fig. 3.17,HASAA-06ST,1254,244.97,480.27,299,0.13339,31.061
Fig. 3.17,HASAA-06ST,1255,244.91,480.33,299,0.13326,31.042
Fig. 3.17,HASAA-06ST,1256,244.82,480.39,298,0.13306,31.024
Fig. 3.17,HASAA-06ST,1257,244.73,480.45,299,0.13286,31.006
Fig. 3.17,HASAA-06ST,1258,244.67,480.51,299,0.13273,30.988
Fig. 3.17,HASAA-06ST,1259,244.61,480.57,299,0.1326,30.969
Fig. 3.17,HASAA-06ST,1260,244.52,480.63,298,0.13241,30.951
Fig. 3.17,HASAA-06ST,1261,244.49,480.69,299,0.13234,30.933
Fig. 3.17,HASAA-06ST,1262,244.46,480.75,300,0.13227,30.915
Fig. 3.17,HASAA-06ST,1263,244.43,480.81,301,0.13221,30.896
Fig. 3.17,HASAA-06ST,1264,244.4,480.87,300,0.13214,30.878
Fig. 3.17,HASAA-06ST,1265,244.37,480.93,301,0.13208,30.86
Fig. 3.17,HASAA-06ST,1266,244.34,480.99,302,0.13201,30.842
Fig. 3.17,HASAA-06ST,1267,244.31,481.05,303,0.13195,30.823
Fig. 3.17,HASAA-06ST,1268,244.01,481.11,311,0.13129,30.805
Fig. 3.17,HASAA-06ST,1269,243.86,481.17,316,0.13096,30.787
Fig. 3.17,HASAA-06ST,1270,243.71,481.23,319,0.13064,30.768
Fig. 3.17,HASAA-06ST,1271,243.65,481.29,321,0.1305,30.75
Fig. 3.17,HASAA-06ST,1272,243.56,481.35,324,0.13031,30.732
Fig. 3.17,HASAA-06ST,1273,243.47,481.41,325,0.13011,30.714
Fig. 3.17,HASAA-06ST,1274,243.44,481.47,326,0.13005,30.695
Fig. 3.17,HASAA-06ST,1275,243.35,481.53,327,0.12985,30.677
Fig. 3.17,HASAA-06ST,1276,243.29,481.59,329,0.12972,30.659
Fig. 3.17,HASAA-06ST,1277,243.23,481.65,329,0.12959,30.641
Fig. 3.17,HASAA-06ST,1278,243.17,481.71,329,0.12946,30.622
Fig. 3.17,HASAA-06ST,1279,243.11,481.77,331,0.12932,30.604
Fig. 3.17,HASAA-06ST,1280,243.05,481.83,331,0.12919,30.586
Fig. 3.17,HASAA-06ST,1281,242.99,481.89,331,0.12906,30.568
Fig. 3.17,HASAA-06ST,1282,242.93,481.95,331,0.12893,30.549
Fig. 3.17,HASAA-06ST,1283,242.9,482.01,332,0.12887,30.531
Fig. 3.17,HASAA-06ST,1284,242.87,482.07,333,0.1288,30.513
Fig. 3.17,HASAA-06ST,1285,242.81,482.13,333,0.12867,30.495
Fig. 3.17,HASAA-06ST,1286,242.81,482.19,333,0.12867,30.476
Fig. 3.17,HASAA-06ST,1287,242.78,482.25,334,0.1286,30.458
Fig. 3.17,HASAA-06ST,1288,242.72,482.31,334,0.12847,30.44
Fig. 3.17,HASAA-06ST,1289,242.66,482.37,336,0.12834,30.422
Fig. 3.17,HASAA-06ST,1290,239.54,482.43,234,0.12152,30.403
Fig. 3.17,HASAA-06ST,1291,239.42,482.49,234,0.12126,30.385
Fig. 3.17,HASAA-06ST,1292,239.27,482.55,237,0.12093,30.367
Fig. 3.17,HASAA-06ST,1293,239.15,482.61,237,0.12067,30.349
Fig. 3.17,HASAA-06ST,1294,239.03,482.67,237,0.12041,30.33
Fig. 3.17,HASAA-06ST,1295,238.91,482.73,237,0.12015,30.312
Fig. 3.17,HASAA-06ST,1296,238.79,482.79,237,0.11989,30.294
Fig. 3.17,HASAA-06ST,1297,238.64,482.85,236,0.11956,30.276
Fig. 3.17,HASAA-06ST,1298,238.52,482.91,234,0.1193,30.257
Fig. 3.17,HASAA-06ST,1299,238.4,482.97,234,0.11903,30.239
Fig. 3.17,HASAA-06ST,1300,238.31,483.03,233,0.11884,30.221
Fig. 3.17,HASAA-06ST,1301,238.19,483.09,235,0.11858,30.203
Fig. 3.17,HASAA-06ST,1302,238.04,483.15,238,0.11825,30.184
Fig. 3.17,HASAA-06ST,1303,237.92,483.21,238,0.11799,30.166
Fig. 3.17,HASAA-06ST,1304,237.77,483.27,239,0.11766,30.148
Fig. 3.17,HASAA-06ST,1305,237.68,483.33,240,0.11746,30.13
Fig. 3.17,HASAA-06ST,1306,237.59,483.39,239,0.11726,30.111
Fig. 3.17,HASAA-06ST,1307,237.44,483.45,238,0.11694,30.093
Fig. 3.17,HASAA-06ST,1308,237.29,483.51,237,0.11661,30.075
Fig. 3.17,HASAA-06ST,1309,237.17,483.57,235,0.11635,30.057
Fig. 3.17,HASAA-06ST,1310,237.05,483.63,233,0.11608,30.038
Fig. 3.17,HASAA-06ST,1311,236.96,483.69,234,0.11589,30.02
Fig. 3.17,HASAA-06ST,1312,236.9,483.75,234,0.11576,30.002
Fig. 3.17,HASAA-06ST,1313,236.84,483.81,234,0.11563,29.984
Fig. 3.17,HASAA-06ST,1314,236.75,483.87,233,0.11543,29.965
Fig. 3.17,HASAA-06ST,1315,236.66,483.93,232,0.11523,29.947
Fig. 3.17,HASAA-06ST,1316,236.6,483.99,232,0.1151,29.929
Fig. 3.17,HASAA-06ST,1317,236.48,484.05,230,0.11484,29.911
Fig. 3.17,HASAA-06ST,1318,236.42,484.11,228,0.11471,29.892
Fig. 3.17,HASAA-06ST,1319,236.3,484.17,226,0.11445,29.874
Fig. 3.17,HASAA-06ST,1320,236.18,484.23,224,0.11418,29.856
Fig. 3.17,HASAA-06ST,1321,235.97,484.29,221,0.11372,29.837
Fig. 3.17,HASAA-06ST,1322,235.67,484.35,213,0.11307,29.819
Fig. 3.17,HASAA-06ST,1323,235.58,484.41,214,0.11287,29.801
Fig. 3.17,HASAA-06ST,1324,235.4,484.47,216,0.11248,29.783
Fig. 3.17,HASAA-06ST,1325,235.31,484.53,217,0.11228,29.764
Fig. 3.17,HASAA-06ST,1326,235.19,484.59,217,0.11202,29.746
Fig. 3.17,HASAA-06ST,1327,235.07,484.65,217,0.11176,29.728
Fig. 3.17,HASAA-06ST,1328,234.95,484.71,217,0.1115,29.71
Fig. 3.17,HASAA-06ST,1329,234.83,484.77,217,0.11123,29.691
Fig. 3.17,HASAA-06ST,1330,234.71,484.83,215,0.11097,29.673
Fig. 3.17,HASAA-06ST,1331,234.56,484.89,214,0.11064,29.655
Fig. 3.17,HASAA-06ST,1332,234.44,484.95,212,0.11038,29.637
Fig. 3.17,HASAA-06ST,1333,234.38,485.01,212,0.11025,29.618
Fig. 3.17,HASAA-06ST,1334,234.29,485.07,213,0.11005,29.6
Fig. 3.17,HASAA-06ST,1335,234.14,485.13,216,0.10973,29.582
Fig. 3.17,HASAA-06ST,1336,234.02,485.19,216,0.10946,29.564
Fig. 3.17,HASAA-06ST,1337,233.87,485.25,217,0.10914,29.545
Fig. 3.17,HASAA-06ST,1338,233.78,485.31,218,0.10894,29.527
Fig. 3.17,HASAA-06ST,1339,233.66,485.37,216,0.10868,29.509
Fig. 3.17,HASAA-06ST,1340,233.54,485.43,216,0.10842,29.491
Fig. 3.17,HASAA-06ST,1341,233.39,485.49,215,0.10809,29.472
Fig. 3.17,HASAA-06ST,1342,233.27,485.55,213,0.10783,29.454
Fig. 3.17,HASAA-06ST,1343,233.15,485.61,211,0.10756,29.436
Fig. 3.17,HASAA-06ST,1344,233.06,485.67,212,0.10737,29.418
Fig. 3.17,HASAA-06ST,1345,233.0,485.73,212,0.10724,29.399
Fig. 3.17,HASAA-06ST,1346,232.91,485.79,211,0.10704,29.381
Fig. 3.17,HASAA-06ST,1347,232.85,485.85,211,0.10691,29.363
Fig. 3.17,HASAA-06ST,1348,232.76,485.91,210,0.10671,29.345
Fig. 3.17,HASAA-06ST,1349,232.67,485.97,209,0.10651,29.326
Fig. 3.17,HASAA-06ST,1350,232.55,486.03,207,0.10625,29.308
Fig. 3.17,HASAA-06ST,1351,232.46,486.09,206,0.10606,29.29
Fig. 3.17,HASAA-06ST,1352,232.34,486.15,202,0.10579,29.272
Fig. 3.17,HASAA-06ST,1353,232.25,486.21,201,0.1056,29.253
Fig. 3.17,HASAA-06ST,1354,232.16,486.27,202,0.1054,29.235
Fig. 3.17,HASAA-06ST,1355,232.01,486.33,203,0.10507,29.217
Fig. 3.17,HASAA-06ST,1356,231.89,486.39,205,0.10481,29.199
Fig. 3.17,HASAA-06ST,1357,231.74,486.45,206,0.10448,29.18
Fig. 3.17,HASAA-06ST,1358,231.65,486.51,207,0.10429,29.162
Fig. 3.17,HASAA-06ST,1359,231.53,486.57,207,0.10402,29.144
Fig. 3.17,HASAA-06ST,1360,231.41,486.63,207,0.10376,29.126
Fig. 3.17,HASAA-06ST,1361,231.29,486.69,205,0.1035,29.107
Fig. 3.17,HASAA-06ST,1362,231.17,486.75,205,0.10324,29.089
Fig. 3.17,HASAA-06ST,1363,231.02,486.81,202,0.10291,29.071
Fig. 3.17,HASAA-06ST,1364,230.93,486.87,201,0.10271,29.053
Fig. 3.17,HASAA-06ST,1365,230.81,486.93,201,0.10245,29.034
Fig. 3.17,HASAA-06ST,1366,230.75,486.99,201,0.10232,29.016
Fig. 3.17,HASAA-06ST,1367,230.69,487.05,201,0.10219,28.998
Fig. 3.17,HASAA-06ST,1368,230.6,487.11,200,0.10199,28.98
Fig. 3.17,HASAA-06ST,1369,230.54,487.17,200,0.10186,28.961
Fig. 3.17,HASAA-06ST,1370,230.45,487.23,199,0.10166,28.943
Fig. 3.17,HASAA-06ST,1371,230.36,487.29,198,0.10147,28.925
Fig. 3.17,HASAA-06ST,1372,230.27,487.35,197,0.10127,28.907
Fig. 3.17,HASAA-06ST,1373,230.15,487.41,195,0.10101,28.888
Fig. 3.17,HASAA-06ST,1374,230.03,487.47,193,0.10075,28.87
Fig. 3.17,HASAA-06ST,1375,229.91,487.53,191,0.10048,28.852
Fig. 3.17,HASAA-06ST,1376,229.85,487.59,191,0.10035,28.833
Fig. 3.17,HASAA-06ST,1377,229.76,487.65,192,0.10016,28.815
Fig. 3.17,HASAA-06ST,1378,229.58,487.71,194,0.09976,28.797
Fig. 3.17,HASAA-06ST,1379,229.49,487.77,195,0.09957,28.779
Fig. 3.17,HASAA-06ST,1380,229.34,487.83,196,0.09924,28.76
Fig. 3.17,HASAA-06ST,1381,229.22,487.89,196,0.09898,28.742
Fig. 3.17,HASAA-06ST,1382,229.13,487.95,195,0.09878,28.724
Fig. 3.17,HASAA-06ST,1383,229.01,488.01,195,0.09852,28.706
Fig. 3.17,HASAA-06ST,1384,228.86,488.07,194,0.09819,28.687
Fig. 3.17,HASAA-06ST,1385,228.74,488.13,192,0.09793,28.669
Fig. 3.17,HASAA-06ST,1386,228.62,488.19,190,0.09767,28.651
Fig. 3.17,HASAA-06ST,1387,228.53,488.25,191,0.09747,28.633
Fig. 3.17,HASAA-06ST,1388,228.47,488.31,191,0.09734,28.614
Fig. 3.17,HASAA-06ST,1389,228.41,488.37,191,0.09721,28.596
Fig. 3.17,HASAA-06ST,1390,228.35,488.43,191,0.09708,28.578
Fig. 3.17,HASAA-06ST,1391,228.29,488.49,191,0.09694,28.56
Fig. 3.17,HASAA-06ST,1392,228.23,488.55,191,0.09681,28.541
Fig. 3.17,HASAA-06ST,1393,228.17,488.61,191,0.09668,28.523
Fig. 3.17,HASAA-06ST,1394,228.14,488.67,190,0.09662,28.505
Fig. 3.17,HASAA-06ST,1395,228.08,488.73,190,0.09649,28.487
Fig. 3.17,HASAA-06ST,1396,228.02,488.79,190,0.09636,28.468
Fig. 3.17,HASAA-06ST,1397,227.96,488.85,190,0.09622,28.45
